crab_year,fishery,size,shell,total
2016,QO16,99,new,231
2016,QO16,99,old,32
2016,QO16,100,new,356
2016,QO16,100,old,52
2016,QO16,101,new,431
2016,QO16,101,old,69
2016,QO16,102,new,607
2016,QO16,102,old,69
2016,QO16,103,new,689
2016,QO16,103,old,85
2016,QO16,104,new,731
2016,QO16,104,old,110
2016,QO16,105,new,810
2016,QO16,105,old,135
2016,QO16,106,new,806
2016,QO16,106,old,123
2016,QO16,107,new,801
2016,QO16,107,old,121
2016,QO16,108,new,830
2016,QO16,108,old,96
2016,QO16,109,new,788
2016,QO16,109,old,131
2016,QO16,110,new,817
2016,QO16,110,old,133
2016,QO16,111,new,722
2016,QO16,111,old,120
2016,QO16,112,new,638
2016,QO16,112,old,123
2016,QO16,113,new,643
2016,QO16,113,old,99
2016,QO16,114,new,620
2016,QO16,114,old,104
2016,QO16,115,new,666
2016,QO16,115,old,105
2016,QO16,116,new,601
2016,QO16,116,old,89
2016,QO16,117,new,531
2016,QO16,117,old,102
2016,QO16,118,new,536
2016,QO16,118,old,88
2016,QO16,119,new,506
2016,QO16,119,old,91
2016,QO16,120,new,525
2016,QO16,120,old,123
2016,QO16,121,new,432
2016,QO16,121,old,116
2016,QO16,122,new,461
2016,QO16,122,old,113
2016,QO16,123,new,388
2016,QO16,123,old,72
2016,QO16,124,new,357
2016,QO16,124,old,81
2016,QO16,125,new,312
2016,QO16,125,old,67
2016,QO16,126,new,254
2016,QO16,126,old,72
2016,QO16,127,new,170
2016,QO16,127,old,62
2016,QO16,128,new,174
2016,QO16,128,old,45
2016,QO16,129,new,146
2016,QO16,129,old,31
2016,QO16,130,new,86
2016,QO16,130,old,31
2016,QO16,131,new,77
2016,QO16,131,old,19
2016,QO16,132,new,64
2016,QO16,132,old,20
2016,QO16,133,new,39
2016,QO16,133,old,8
2016,QO16,134,new,34
2016,QO16,134,old,9
2016,QO16,135,new,34
2016,QO16,135,old,4
2016,QO16,136,new,25
2016,QO16,136,old,6
2016,QO16,137,new,10
2016,QO16,137,old,5
2016,QO16,138,new,4
2016,QO16,139,new,7
2016,QO16,139,old,1
2016,QO16,140,new,3
2016,QO16,141,new,4
2016,QO16,142,new,1
2016,QO16,147,new,1
2016,QO16,148,new,1
2017,QO17,67,new,1
2017,QO17,69,new,1
2017,QO17,75,new,2
2017,QO17,77,new,2
2017,QO17,80,new,1
2017,QO17,83,new,2
2017,QO17,84,old,1
2017,QO17,85,new,1
2017,QO17,86,new,1
2017,QO17,87,new,2
2017,QO17,88,new,2
2017,QO17,89,new,2
2017,QO17,90,new,4
2017,QO17,91,new,10
2017,QO17,91,old,1
2017,QO17,92,new,8
2017,QO17,92,old,1
2017,QO17,93,new,15
2017,QO17,93,old,1
2017,QO17,94,new,38
2017,QO17,94,old,1
2017,QO17,95,new,47
2017,QO17,95,old,5
2017,QO17,96,new,87
2017,QO17,96,old,8
2017,QO17,97,new,148
2017,QO17,97,old,16
2017,QO17,98,new,219
2017,QO17,98,old,20
2017,QO17,99,new,376
2017,QO17,99,old,31
2017,QO17,100,new,493
2017,QO17,100,old,54
2017,QO17,101,new,672
2017,QO17,101,old,63
2017,QO17,102,new,708
2017,QO17,102,old,84
2017,QO17,103,new,773
2017,QO17,103,old,79
2017,QO17,104,new,833
2017,QO17,104,old,81
2017,QO17,105,new,874
2017,QO17,105,old,83
2017,QO17,106,new,783
2017,QO17,106,old,86
2017,QO17,107,new,788
2017,QO17,107,old,81
2017,QO17,108,new,732
2017,QO17,108,old,88
2017,QO17,109,new,705
2017,QO17,109,old,75
2017,QO17,110,new,698
2017,QO17,110,old,78
2017,QO17,111,new,611
2017,QO17,111,old,74
2017,QO17,112,new,579
2017,QO17,112,old,57
2017,QO17,113,new,457
2017,QO17,113,old,57
2017,QO17,114,new,452
2017,QO17,114,old,55
2017,QO17,115,new,424
2017,QO17,115,old,45
2017,QO17,116,new,317
2017,QO17,116,old,50
2017,QO17,117,new,304
2017,QO17,117,old,39
2017,QO17,118,new,264
2017,QO17,118,old,37
2017,QO17,119,new,232
2017,QO17,119,old,40
2017,QO17,120,new,180
2017,QO17,120,old,54
2017,QO17,121,new,150
2017,QO17,121,old,38
2017,QO17,122,new,105
2017,QO17,122,old,27
2017,QO17,123,new,96
2017,QO17,123,old,31
2017,QO17,124,new,75
2017,QO17,124,old,26
2017,QO17,125,new,72
2017,QO17,125,old,20
2017,QO17,126,new,35
2017,QO17,126,old,16
2017,QO17,127,new,31
2017,QO17,127,old,15
2017,QO17,128,new,30
2017,QO17,128,old,14
2017,QO17,129,new,21
2017,QO17,129,old,7
2017,QO17,130,new,15
2017,QO17,130,old,2
2017,QO17,131,new,6
2017,QO17,131,old,5
2017,QO17,132,new,11
2017,QO17,132,old,1
2017,QO17,133,new,5
2017,QO17,133,old,1
2017,QO17,134,new,1
2017,QO17,134,old,3
2017,QO17,135,new,4
2017,QO17,137,new,2
2017,QO17,138,new,1
2017,QO17,141,new,1
2018,QO18,58,new,1
2018,QO18,59,old,1
2018,QO18,71,new,2
2018,QO18,74,new,2
2018,QO18,75,new,1
2018,QO18,76,new,2
2018,QO18,77,new,3
2018,QO18,78,new,2
2018,QO18,79,new,1
2018,QO18,79,old,1
2018,QO18,80,new,3
2018,QO18,81,new,3
2018,QO18,82,new,4
2018,QO18,82,old,2
2018,QO18,83,new,4
2018,QO18,84,new,4
2018,QO18,84,old,1
2018,QO18,85,new,5
2018,QO18,85,old,1
2018,QO18,86,new,6
2018,QO18,87,new,6
2018,QO18,88,new,9
2018,QO18,88,old,1
2018,QO18,89,new,5
2018,QO18,90,new,10
2018,QO18,90,old,1
2018,QO18,91,new,10
2018,QO18,92,new,14
2018,QO18,92,old,4
2018,QO18,93,new,20
2018,QO18,93,old,4
2018,QO18,94,new,32
2018,QO18,94,old,4
2018,QO18,95,new,63
2018,QO18,95,old,13
2018,QO18,96,new,116
2018,QO18,96,old,21
2018,QO18,97,new,169
2018,QO18,97,old,40
2018,QO18,98,new,287
2018,QO18,98,old,53
2018,QO18,99,new,402
2018,QO18,99,old,97
2018,QO18,100,new,635
2018,QO18,100,old,120
2018,QO18,101,new,752
2018,QO18,101,old,185
2018,QO18,102,new,832
2018,QO18,102,old,266
2018,QO18,103,new,904
2018,QO18,103,old,258
2018,QO18,104,new,983
2018,QO18,104,old,313
2018,QO18,105,new,958
2018,QO18,105,old,326
2018,QO18,106,new,932
2018,QO18,106,old,367
2018,QO18,107,new,787
2018,QO18,107,old,325
2018,QO18,108,new,779
2018,QO18,108,old,384
2018,QO18,109,new,733
2018,QO18,109,old,390
2018,QO18,110,new,689
2018,QO18,110,old,366
2018,QO18,111,new,577
2018,QO18,111,old,348
2018,QO18,112,new,526
2018,QO18,112,old,350
2018,QO18,113,new,433
2018,QO18,113,old,287
2018,QO18,114,new,455
2018,QO18,114,old,330
2018,QO18,115,new,432
2018,QO18,115,old,266
2018,QO18,116,new,352
2018,QO18,116,old,248
2018,QO18,117,new,297
2018,QO18,117,old,199
2018,QO18,118,new,296
2018,QO18,118,old,178
2018,QO18,119,new,292
2018,QO18,119,old,151
2018,QO18,120,new,251
2018,QO18,120,old,145
2018,QO18,121,new,216
2018,QO18,121,old,120
2018,QO18,122,new,199
2018,QO18,122,old,66
2018,QO18,123,new,153
2018,QO18,123,old,77
2018,QO18,124,new,149
2018,QO18,124,old,62
2018,QO18,125,new,132
2018,QO18,125,old,47
2018,QO18,126,new,105
2018,QO18,126,old,36
2018,QO18,127,new,93
2018,QO18,127,old,27
2018,QO18,128,new,79
2018,QO18,128,old,30
2018,QO18,129,new,74
2018,QO18,129,old,17
2018,QO18,130,new,44
2018,QO18,130,old,8
2018,QO18,131,new,42
2018,QO18,131,old,7
2018,QO18,132,new,29
2018,QO18,132,old,10
2018,QO18,133,new,17
2018,QO18,133,old,4
2018,QO18,134,new,17
2018,QO18,134,old,3
2018,QO18,135,new,11
2018,QO18,136,new,12
2018,QO18,136,old,2
2018,QO18,138,new,4
2018,QO18,139,new,2
2018,QO18,140,new,1
2018,QO18,143,new,1
2018,QO18,143,old,1
2018,QO18,144,old,1
2019,QO19,72,old,1
2019,QO19,74,new,1
2019,QO19,75,old,1
2019,QO19,79,new,2
2019,QO19,80,new,1
2019,QO19,80,old,1
2019,QO19,81,new,2
2019,QO19,82,new,1
2019,QO19,82,old,1
2019,QO19,83,old,2
2019,QO19,84,new,3
2019,QO19,84,old,1
2019,QO19,85,new,4
2019,QO19,86,new,4
2019,QO19,87,new,4
2019,QO19,87,old,2
2019,QO19,88,new,5
2019,QO19,88,old,2
2019,QO19,89,new,5
2019,QO19,90,new,16
2019,QO19,91,new,18
2019,QO19,91,old,3
2019,QO19,92,new,42
2019,QO19,92,old,9
2019,QO19,93,new,62
2019,QO19,93,old,13
2019,QO19,94,new,118
2019,QO19,94,old,20
2019,QO19,95,new,171
2019,QO19,95,old,27
2019,QO19,96,new,295
2019,QO19,96,old,60
2019,QO19,97,new,503
2019,QO19,97,old,74
2019,QO19,98,new,716
2019,QO19,98,old,111
2019,QO19,99,new,888
2019,QO19,99,old,140
2019,QO19,100,new,1347
2019,QO19,100,old,221
2019,QO19,101,new,1408
2019,QO19,101,old,249
2019,QO19,102,new,1649
2019,QO19,102,old,292
2019,QO19,103,new,1656
2019,QO19,103,old,292
2019,QO19,104,new,1702
2019,QO19,104,old,314
2019,QO19,105,new,1589
2019,QO19,105,old,342
2019,QO19,106,new,1486
2019,QO19,106,old,317
2019,QO19,107,new,1360
2019,QO19,107,old,295
2019,QO19,108,new,1313
2019,QO19,108,old,280
2019,QO19,109,new,1113
2019,QO19,109,old,264
2019,QO19,110,new,1046
2019,QO19,110,old,260
2019,QO19,111,new,866
2019,QO19,111,old,182
2019,QO19,112,new,814
2019,QO19,112,old,191
2019,QO19,113,new,689
2019,QO19,113,old,187
2019,QO19,114,new,627
2019,QO19,114,old,151
2019,QO19,115,new,563
2019,QO19,115,old,152
2019,QO19,116,new,463
2019,QO19,116,old,120
2019,QO19,117,new,453
2019,QO19,117,old,124
2019,QO19,118,new,319
2019,QO19,118,old,105
2019,QO19,119,new,301
2019,QO19,119,old,99
2019,QO19,120,new,290
2019,QO19,120,old,107
2019,QO19,121,new,251
2019,QO19,121,old,70
2019,QO19,122,new,204
2019,QO19,122,old,65
2019,QO19,123,new,172
2019,QO19,123,old,60
2019,QO19,124,new,167
2019,QO19,124,old,64
2019,QO19,125,new,147
2019,QO19,125,old,45
2019,QO19,126,new,130
2019,QO19,126,old,46
2019,QO19,127,new,115
2019,QO19,127,old,41
2019,QO19,128,new,80
2019,QO19,128,old,26
2019,QO19,129,new,74
2019,QO19,129,old,22
2019,QO19,130,new,59
2019,QO19,130,old,16
2019,QO19,131,new,58
2019,QO19,131,old,14
2019,QO19,132,new,52
2019,QO19,132,old,23
2019,QO19,133,new,27
2019,QO19,133,old,9
2019,QO19,134,new,22
2019,QO19,134,old,5
2019,QO19,135,new,22
2019,QO19,135,old,4
2019,QO19,136,new,14
2019,QO19,136,old,2
2019,QO19,137,new,5
2019,QO19,137,old,3
2019,QO19,138,new,5
2019,QO19,138,old,3
2019,QO19,139,new,4
2019,QO19,139,old,1
2019,QO19,140,new,5
2019,QO19,141,new,3
2019,QO19,141,old,1
2019,QO19,142,new,2
2019,QO19,145,new,1
2020,QO20,71,old,1
2020,QO20,75,new,1
2020,QO20,77,new,1
2020,QO20,77,old,1
2020,QO20,78,new,1
2020,QO20,79,old,1
2020,QO20,83,new,1
2020,QO20,83,old,1
2020,QO20,84,new,3
2020,QO20,85,new,2
2020,QO20,85,old,2
2020,QO20,86,new,2
2020,QO20,87,new,2
2020,QO20,87,old,1
2020,QO20,88,new,3
2020,QO20,89,new,7
2020,QO20,89,old,1
2020,QO20,90,new,9
2020,QO20,90,old,1
2020,QO20,91,new,6
2020,QO20,91,old,5
2020,QO20,92,new,21
2020,QO20,92,old,7
2020,QO20,93,new,28
2020,QO20,93,old,5
2020,QO20,94,new,51
2020,QO20,94,old,11
2020,QO20,95,new,88
2020,QO20,95,old,36
2020,QO20,96,new,157
2020,QO20,96,old,46
2020,QO20,97,new,295
2020,QO20,97,old,79
2020,QO20,98,new,407
2020,QO20,98,old,112
2020,QO20,99,new,603
2020,QO20,99,old,118
2020,QO20,100,new,967
2020,QO20,100,old,218
2020,QO20,101,new,1117
2020,QO20,101,old,201
2020,QO20,102,new,1360
2020,QO20,102,old,223
2020,QO20,103,new,1467
2020,QO20,103,old,239
2020,QO20,104,new,1513
2020,QO20,104,old,226
2020,QO20,105,new,1631
2020,QO20,105,old,214
2020,QO20,106,new,1502
2020,QO20,106,old,226
2020,QO20,107,new,1494
2020,QO20,107,old,218
2020,QO20,108,new,1311
2020,QO20,108,old,207
2020,QO20,109,new,1109
2020,QO20,109,old,159
2020,QO20,110,new,1189
2020,QO20,110,old,190
2020,QO20,111,new,939
2020,QO20,111,old,171
2020,QO20,112,new,982
2020,QO20,112,old,146
2020,QO20,113,new,676
2020,QO20,113,old,128
2020,QO20,114,new,610
2020,QO20,114,old,116
2020,QO20,115,new,548
2020,QO20,115,old,123
2020,QO20,116,new,438
2020,QO20,116,old,105
2020,QO20,117,new,345
2020,QO20,117,old,95
2020,QO20,118,new,307
2020,QO20,118,old,85
2020,QO20,119,new,206
2020,QO20,119,old,78
2020,QO20,120,new,193
2020,QO20,120,old,80
2020,QO20,121,new,124
2020,QO20,121,old,63
2020,QO20,122,new,128
2020,QO20,122,old,67
2020,QO20,123,new,95
2020,QO20,123,old,54
2020,QO20,124,new,57
2020,QO20,124,old,46
2020,QO20,125,new,45
2020,QO20,125,old,46
2020,QO20,126,new,34
2020,QO20,126,old,36
2020,QO20,127,new,21
2020,QO20,127,old,36
2020,QO20,128,new,19
2020,QO20,128,old,28
2020,QO20,129,new,16
2020,QO20,129,old,27
2020,QO20,130,new,13
2020,QO20,130,old,20
2020,QO20,131,new,8
2020,QO20,131,old,8
2020,QO20,132,new,2
2020,QO20,132,old,16
2020,QO20,133,new,2
2020,QO20,133,old,8
2020,QO20,134,new,4
2020,QO20,134,old,13
2020,QO20,135,old,8
2020,QO20,136,old,4
2020,QO20,137,new,1
2020,QO20,137,old,3
2020,QO20,138,new,2
2020,QO20,138,old,2
2020,QO20,139,new,1
2020,QO20,139,old,2
2020,QO20,141,old,1
2021,QO21,82,old,1
2021,QO21,87,new,2
2021,QO21,89,new,1
2021,QO21,90,old,1
2021,QO21,91,new,4
2021,QO21,91,old,1
2021,QO21,92,new,5
2021,QO21,92,old,1
2021,QO21,93,new,6
2021,QO21,94,new,14
2021,QO21,94,old,2
2021,QO21,95,new,35
2021,QO21,95,old,2
2021,QO21,96,new,56
2021,QO21,96,old,6
2021,QO21,97,new,94
2021,QO21,97,old,4
2021,QO21,98,new,146
2021,QO21,98,old,12
2021,QO21,99,new,221
2021,QO21,99,old,11
2021,QO21,100,new,314
2021,QO21,100,old,24
2021,QO21,101,new,375
2021,QO21,101,old,20
2021,QO21,102,new,434
2021,QO21,102,old,33
2021,QO21,103,new,398
2021,QO21,103,old,25
2021,QO21,104,new,428
2021,QO21,104,old,28
2021,QO21,105,new,467
2021,QO21,105,old,34
2021,QO21,106,new,428
2021,QO21,106,old,33
2021,QO21,107,new,427
2021,QO21,107,old,32
2021,QO21,108,new,321
2021,QO21,108,old,21
2021,QO21,109,new,342
2021,QO21,109,old,32
2021,QO21,110,new,336
2021,QO21,110,old,40
2021,QO21,111,new,279
2021,QO21,111,old,36
2021,QO21,112,new,251
2021,QO21,112,old,22
2021,QO21,113,new,216
2021,QO21,113,old,18
2021,QO21,114,new,219
2021,QO21,114,old,26
2021,QO21,115,new,158
2021,QO21,115,old,14
2021,QO21,116,new,142
2021,QO21,116,old,12
2021,QO21,117,new,124
2021,QO21,117,old,10
2021,QO21,118,new,85
2021,QO21,118,old,15
2021,QO21,119,new,74
2021,QO21,119,old,10
2021,QO21,120,new,65
2021,QO21,120,old,8
2021,QO21,121,new,41
2021,QO21,121,old,7
2021,QO21,122,new,37
2021,QO21,122,old,6
2021,QO21,123,new,34
2021,QO21,123,old,6
2021,QO21,124,new,21
2021,QO21,124,old,2
2021,QO21,125,new,17
2021,QO21,125,old,2
2021,QO21,126,new,6
2021,QO21,126,old,3
2021,QO21,127,new,7
2021,QO21,127,old,2
2021,QO21,128,new,6
2021,QO21,128,old,4
2021,QO21,129,new,3
2021,QO21,129,old,1
2021,QO21,130,new,4
2021,QO21,130,old,2
2021,QO21,132,new,2
2021,QO21,133,old,1
2021,QO21,135,new,1
2021,QO21,135,old,1
2022,QO22,105,new,1
2023,QO23,113,old,1
2023,QO23,117,new,1
